Exer,Esc,RA_HASH,Cur,Ser,Per,Fingr,StIni,StFin,DtSitCur,CdDis,CurDis,SerDis,PerDis,G,T,L,OriDisc,StIniDisc,StFinDisc,DtStDisc,SemDisc,CritDisc,QtTrabalhos,KT,KP,P1,P2,PS1,P3,P4,PS2,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,MT,MP,MF,Partição,$R-P3,$RC-P3,$RI-P3
2016.000,EEM,1904d466c925f1356423db824569d9ba,FB,1.000,N,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,N,2.000,3.000,4.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,5,5,5,1,3,7,5,$null$,10,8,9,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,d4dda9db77e7bdb7273e0750c8a8d379,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,6.000,12.000,17.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,3,5,1,5,2,5,5,5,5,9,6,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,64d1dd6d311b076c266b3715d583cffb,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,6.000,12.000,18.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,1,0,1,5,3,2,8,8,8,5,7,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,be3dff43f9854ff906c51e7ca3b46937,FB,1.000,D,VES,REG,TRG,05-12-2016,EFB106,FB,1.000,D,7.000,13.000,19.000,REG,MAT,TRC,05-12-2016,AN,C2,4.000,0,3,0,7,5,5,1,0,5,3,2,$null$,5,5,5,5,2,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,43261c74e1889da4eb40eeee81a1a6ef,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,7.000,14.000,20.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,9,8,$null$,6,6,5,$null$,9,5,9,1,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,708fdaaf75ea499841a1e376ad492f6d,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,8.000,15.000,22.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,3,0,5,3,5,7,5,$null$,9,5,7,5,5,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,ba6ee8263287fe83efa3282d6202b009,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,8.000,16.000,24.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,3,5,2,4,5,8,$null$,9,7,5,5,5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,bcfce04b587faf734b675479d8f0479f,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,9.000,17.000,25.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,0,0,5,1,5,0,$null$,8,5,7,5,7,5,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,32f2f3bb2a249308ad38c4983e66d7b9,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,26.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,2,5,3,3,5,5,5,$null$,10,6,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,ae3d01ac8100f317bb877be20105c287,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,27.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,5,1,5,0,1,5,1,5,3,5,7,5,6,7,5,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,a9ce511afd20b86854c30c3f6faec8f2,FB,1.000,N,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,N,3.000,6.000,8.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,5,7,7,5,5,$null$,8,5,10,10,7,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,127c3268d8ae0cd3701101948a13a368,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,10.000,19.000,28.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,9,5,8,5,8,5,6,8,5,6,9,5,10,10,8,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,71867ca944eef171cb8004d06b4a9f8d,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,10.000,20.000,29.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,$null$,$null$,$null$,$null$,$null$,3,1,5,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,e0db82c12dccdad2116d444e497c2fca,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,11.000,21.000,31.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,3,5,1,5,5,6,5,$null$,9,5,9,5,9,5,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,6412b31693ac77fa9f46a9731e73dbf3,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,11.000,22.000,32.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,1,5,0,5,0,5,0,0,5,0,5,8,5,4,5,5,2,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,fc5ebe07f609c922f0ad8844d9ef285e,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,11.000,22.000,33.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,0,0,5,1,$null$,$null$,6,5,7,8,5,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,15eb0492683be8701e96046c859b5cec,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,11.000,21.000,31.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,2,2,5,6,7,$null$,7,5,5,8,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,23d53e7d7a9a991ee3e63ea72680a15f,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,4.000,7.000,10.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,2,5,1,5,4,5,3,1,5,5,5,9,5,8,3,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,48c9d7b70704b11e6358e3f3117dfea6,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,12.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,0,5,0,$null$,0,5,1,5,$null$,6,5,7,5,4,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,1.5,0.156,3
2016.000,EEM,61ee5935d9987634ce3d12065f787e00,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,1.000,1.000,1.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,8,5,$null$,4,5,8,$null$,10,8,5,7,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,790360d179b7255de94e8d32e1abd0ee,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,1.000,2.000,2.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,5,1,6,5,4,5,7,$null$,9,5,3,5,6,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,7a3c44d080411be7dfde6501773d4e8c,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,1.000,2.000,3.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,6,5,7,5,9,8,$null$,10,6,5,10,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,da46fd741aba64acf2f9dec7c78e4eeb,FB,1.000,N,VES,REG,CAN,02-12-2016,EFB106,FB,1.000,N,2.000,4.000,6.000,REG,MAT,$null$,$null$,AN,C2,4.000,0,3,0,7,2,1,5,$null$,0,$null$,$null$,7,5,7,8,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,5f5ff90cd2336305bc8386af4ec7d7a5,FB,1.000,D,VES,REG,TRG,04-08-2016,EFB106,FB,1.000,D,2.000,3.000,4.000,REG,MAT,TRC,04-08-2016,AN,C2,4.000,0,3,0,7,3,5,0,0,$null$,$null$,$null$,8,6,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,1.5,0.156,3
2016.000,EEM,edf01fdab815c7d494063aac493d81ee,FB,1.000,D,VES,REG,TRG,10-10-2016,EFB106,FB,1.000,D,2.000,4.000,5.000,REG,MAT,TRC,10-10-2016,AN,C2,4.000,0,3,0,7,4,1,5,0,0,5,$null$,$null$,6,5,2,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,6fed2d37fd23a11c7ba9d4d2525260ba,FB,1.000,N,VES,REG,TRG,17-08-2016,EFB106,FB,1.000,N,3.000,5.000,7.000,REG,MAT,TRC,17-08-2016,AN,C2,4.000,0,3,0,7,5,3,1,$null$,$null$,$null$,7,2,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,4c10cc9d402aa2e9d303c09272e631e7,FB,1.000,D,VES,REG,CAN,08-11-2016,EFB106,FB,1.000,D,2.000,4.000,6.000,REG,MAT,$null$,$null$,AN,C2,4.000,0,3,0,7,2,5,0,5,0,5,0,$null$,$null$,6,5,4,5,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,fdc6c8ada1e2444e7fd221ad229a2b20,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,3.000,5.000,7.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,$null$,0,5,0,0,3,5,$null$,5,5,2,0,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,1e67a6565cd185ba6a1c6894b4de5440,FB,1.000,N,VES,REG,RET,02-01-2017,EFB106,FB,1.000,N,3.000,6.000,8.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,4,$null$,1,5,1,2,5,6,5,5,5,7,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,2786123a1f0a3a65f8bfdf52926b7f86,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,3.000,6.000,8.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,5,1,1,5,1,5,2,5,4,5,7,3,5,7,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,1.5,0.156,3
2016.000,EEM,1f3704641ea6c892eeb03507fe0dd20d,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,3.000,6.000,9.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,5,1,1,5,6,5,4,9,6,4,5,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,0c8760aec8e1b12bb3e0d7db405c6006,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,7.000,10.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,9,5,6,$null$,5,5,5,$null$,9,5,9,7,1,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,5664982259d913e6b8bd79022b8dc08f,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,9.000,14.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,2,5,1,2,1,2,8,5,7,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,6135b5c2ed3cf4e2c6dad7db3b18b943,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,11.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,2,5,4,1,3,5,2,5,5,4,4,5,4,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,03d9f7dfd4263b28c1f180c2dbb8025b,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,4.000,8.000,12.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,3,5,1,5,2,4,5,3,6,5,8,5,7,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,d854e96558287b4bc0cc2125055a65e9,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,9.000,13.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,5,2,0,5,2,4,5,4,6,5,8,5,9,5,8,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,4746f204e1f00e6ba724b528cfb1c97e,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,15.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,6,5,2,5,7,4,$null$,9,8,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,1b69dc70432b29e0f0c83e84a7190722,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,6.000,12.000,17.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,6,2,1,0,5,5,2,7,5,6,5,7,5,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,da3ef2a51f74da8d170717794d7f0cf9,FB,1.000,D,VES,REG,PRO,14-02-2017,EFB106,FB,1.000,D,7.000,13.000,19.000,REG,MAT,AP1,14-02-2017,AN,C2,4.000,0,3,0,7,5,1,5,1,5,1,4,5,5,8,5,5,4,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,4b6c8413fdb2ac6c9be99bc7a5a651f3,FB,1.000,D,VES,REG,PRO,22-02-2017,EFB106,FB,1.000,D,7.000,14.000,20.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,2,0,3,1,4,5,7,5,5,3,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,49337d01d05cf090c74478f4a97417cd,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,7.000,14.000,21.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,3,5,5,5,7,$null$,7,5,9,9,5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,04df47f628ecbef72355e7a74d950bc3,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,8.000,15.000,22.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,5,2,6,5,7,5,$null$,10,10,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,210f615ad6dedf1cafb4a6ea83f02183,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,8.000,16.000,23.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,3,5,1,2,5,3,5,4,5,8,5,6,5,10,8,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,d76e37f78d92fc57c82b0475be1d14d5,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,8.000,16.000,24.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,3,0,5,0,5,0,5,0,5,$null$,6,3,5,4,5,3,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,52841390fa57a0da6063db7e860f47d5,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,9.000,17.000,25.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,1,5,5,5,3,5,6,5,5,5,$null$,8,5,7,9,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,7d2a5a8106c70d7f823e9dd45aa9f347,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,26.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,5,3,4,5,5,6,7,6,3,5,6,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,c02cc93c92365657fe866a1c7f996af2,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,9.000,18.000,27.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,5,5,5,5,5,5,6,5,$null$,10,10,9,5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,ceb7b7b21ac42099a88e292f3eff80a4,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,10.000,19.000,28.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,4,0,5,3,5,2,5,1,8,4,5,7,5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2016.000,EEM,25b6d7262cf1f7f9b996fca221103390,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,10.000,20.000,29.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,4,2,5,3,5,4,$null$,10,10,9,5,9,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,80d0d4716a81ed2e63b610871d3ce94d,FB,1.000,D,VES,REG,TRG,21-06-2016,EFB106,FB,1.000,D,6.000,12.000,17.000,REG,MAT,TRC,21-06-2016,AN,C2,4.000,0,3,0,7,0,5,$null$,$null$,$null$,$null$,$null$,9,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,e22eccb8181a96175f0fe7dfd357ee0f,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,11.000,21.000,31.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,1,5,1,5,0,5,$null$,4,5,2,4,3,5,7,2,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,c5ee0847988c46238f4a1800d768324c,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,11.000,22.000,33.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,6,5,$null$,6,7,$null$,10,7,5,9,5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,c8a3dd4ba7c1dec24d8f2655ad932025,FB,1.000,D,VES,REG,TRG,30-09-2016,EFB106,FB,1.000,D,8.000,16.000,24.000,REG,MAT,TRC,30-09-2016,AN,C2,4.000,0,3,0,7,0,$null$,1,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,9b855caf723409e0a519cf327239c3b2,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,5.000,10.000,15.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,5,0,5,1,0,5,0,5,$null$,4,4,5,7,5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2016.000,EEM,c4de565f6d18318749bbfe77cb1eb2b2,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,1.000,2.000,3.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,7,5,5,3,5,5,5,6,5,$null$,10,10,9,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
2016.000,EEM,74d0c6bf14c9bede05f5981d170abb45,FB,1.000,N,VES,REG,RET,02-01-2017,EFB106,FB,1.000,N,3.000,6.000,9.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,0,5,1,$null$,$null$,$null$,$null$,6,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,a5688a94be560ab8b0b28a765be11246,FB,1.000,D,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,D,1.000,2.000,3.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,8,6,5,$null$,4,5,7,5,$null$,8,5,10,9,8,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.125,9
2016.000,EEM,76a0ad93df42b601069cb65a55e4bbd5,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,2.000,3.000,4.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,4,5,1,1,5,2,5,1,$null$,6,7,6,5,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2016.000,EEM,8930c04f49b56f1a408533d46339d61d,FB,1.000,D,VES,REG,RET,02-01-2017,EFB106,FB,1.000,D,2.000,4.000,5.000,REG,MAT,RP1,30-12-2016,AN,C2,4.000,0,3,0,7,2,0,5,$null$,$null$,$null$,$null$,3,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2016.000,EEM,b495711490ac04eec86f5a04149f1bd5,FB,1.000,N,VES,REG,PRO,02-01-2017,EFB106,FB,1.000,N,3.000,5.000,7.000,REG,MAT,AP1,30-12-2016,AN,C2,4.000,0,3,0,7,5,5,6,5,4,5,5,6,$null$,9,5,10,8,5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.125,9
